;; @T(#) @T(#)
;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;; Engineering Telemetry Template File  -  File information  -  Part 8 of 8
;;
;;
;; 	File id (valid values >= 1, 0 = n/a)
;;	|
;;	|	Max file size (in bytes)
;;	|	|
;;	|	|		File name (max 30 characters)
;;	|	|		|
;;	|	|		|				Level 0 product name (max 30 characters)
;;	|	|		|				|
;;	|	|		|				|
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;
;;
;;
;; GENERATE_EDE_TEMPLATES version 2.35 (June 3, 1999)
;; PREPROCESS_1949_DATABASE version 2.3 (June 3, 1999)
;;
;;
;;
;;ACIS engineering telemetry: format id 1 - file definitions
;;
;;
	40304	     3618560		4ccdm4				CCDM_4ENG4_DATA_L0
	40305	     3618560		4ccdm5				CCDM_4ENG5_DATA_L0
	40307	     3618560		4ccdm7				CCDM_4ENG7_DATA_L0
	40308	     3618560		4ccdm8				CCDM_4ENG8_DATA_L0
	40310	     3618560		4ccdm10				CCDM_4ENG10_DATA_L0
	40311	     3618560		4ccdm11				CCDM_4ENG11_DATA_L0
	40312	     3618560		4ccdm12				CCDM_4ENG12_DATA_L0
	40313	     3618560		4ccdm13				CCDM_4ENG13_DATA_L0
;;
;;
;;CPE engineering telemetry: format id 4 - file definitions
;;
;;
;;
;;
;;EPHIN engineering telemetry: format id 4 - file definitions
;;
;;
	40501	     3618560		4ephin1				EPHIN_4ENG1_DATA_L0
	40502	     3618560		4ephin2				EPHIN_4ENG2_DATA_L0
;;
;;
;;EPS engineering telemetry: format id 4 - file definitions
;;
;;
	40601	     3618560		4eps1				EPS_4ENG1_DATA_L0
	40602	     3618560		4eps2				EPS_4ENG2_DATA_L0
	40603	     3618560		4eps3				EPS_4ENG3_DATA_L0
	40604	     3618560		4eps4				EPS_4ENG4_DATA_L0
	40605	     3618560		4eps5				EPS_4ENG5_DATA_L0
	40606	     3618560		4eps6				EPS_4ENG6_DATA_L0
	40607	     3618560		4eps7				EPS_4ENG7_DATA_L0
	40609	     3618560		4eps9				EPS_4ENG9_DATA_L0
	40610	     3618560		4eps10				EPS_4ENG10_DATA_L0
;;
;;
;;HRC engineering telemetry: format id 4 - file definitions
;;
;;
	40702	     3618560		4hrc2				HRC_4ENG2_DATA_L0
	40704	     3618560		4hrc4				HRC_4ENG4_DATA_L0
	40705	     3618560		4hrc5				HRC_4ENG5_DATA_L0
	40707	     3618560		4hrc7				HRC_4ENG7_DATA_L0
;;
;;
;;OBC engineering telemetry: format id 4 - file definitions
;;
;;
	40801	     3618560		4obc1				OBC_4ENG1_DATA_L0
	40802	     3618560		4obc2				OBC_4ENG2_DATA_L0
	40803	     3618560		4obc3				OBC_4ENG3_DATA_L0
	40804	     3618560		4obc4				OBC_4ENG4_DATA_L0
	40805	     3618560		4obc5				OBC_4ENG5_DATA_L0
;;
;;
;;PCAD engineering telemetry: format id 4 - file definitions
;;
;;
	40903	     3618560		4pcad3				PCAD_4ENG3_DATA_L0
	40904	     3618560		4pcad4				PCAD_4ENG4_DATA_L0
	40905	     3618560		4pcad5				PCAD_4ENG5_DATA_L0
	40906	     3618560		4pcad6				PCAD_4ENG6_DATA_L0
	40907	     3618560		4pcad7				PCAD_4ENG7_DATA_L0
	40908	     3618560		4pcad8				PCAD_4ENG8_DATA_L0
	40909	     3618560		4pcad9				PCAD_4ENG9_DATA_L0
	40910	     3618560		4pcad10				PCAD_4ENG10_DATA_L0
	40911	     3618560		4pcad11				PCAD_4ENG11_DATA_L0
	40912	     3618560		4pcad12				PCAD_4ENG12_DATA_L0
	40913	     3618560		4pcad13				PCAD_4ENG13_DATA_L0
	40914	     3618560		4pcad14				PCAD_4ENG14_DATA_L0
	40915	     3618560		4pcad15				PCAD_4ENG15_DATA_L0
;;
;;
;;PROP engineering telemetry: format id 4 - file definitions
;;
;;
	41001	     3618560		4prop1				PROP_4ENG1_DATA_L0
	41002	     3618560		4prop2				PROP_4ENG2_DATA_L0
;;
;;
;;SIM engineering telemetry: format id 4 - file definitions
;;
;;
	41101	     3618560		4sim1				SIM_4ENG1_DATA_L0
	41102	     3618560		4sim2				SIM_4ENG2_DATA_L0
	41103	     3618560		4sim3				SIM_4ENG3_DATA_L0
;;
;;
;;SIM2 engineering telemetry: format id 4 - file definitions
;;
;;
	41201	     3618560		4sim21				SIM2_4ENG1_DATA_L0
;;
;;
;;SMS engineering telemetry: format id 4 - file definitions
;;
;;
	41301	     3618560		4sms1				SMS_4ENG1_DATA_L0
	41302	     3618560		4sms2				SMS_4ENG2_DATA_L0
;;
;;
;;TEL engineering telemetry: format id 4 - file definitions
;;
;;
	41401	     3618560		4tel1				TEL_4ENG1_DATA_L0
	41402	     3618560		4tel2				TEL_4ENG2_DATA_L0
	41403	     3618560		4tel3				TEL_4ENG3_DATA_L0
;;
;;
;;THM engineering telemetry: format id 4 - file definitions
;;
;;
	41501	     3618560		4thm1				THM_4ENG1_DATA_L0
	41502	     3618560		4thm2				THM_4ENG2_DATA_L0
	41503	     3618560		4thm3				THM_4ENG3_DATA_L0
;;
;;
;;ACIS engineering telemetry: format id 5 - file definitions
;;
;;
	50102	     3618560		5acis2				ACIS_5ENG2_DATA_L0
	50103	     3618560		5acis3				ACIS_5ENG3_DATA_L0
	50104	     3618560		5acis4				ACIS_5ENG4_DATA_L0
;;
;;
;;MISC engineering telemetry: format id 5 - file definitions
;;
;;
	50201	     3618560		5misc1				MISC_5ENG1_DATA_L0
	50202	     3618560		5misc2				MISC_5ENG2_DATA_L0
	50203	     3618560		5misc3				MISC_5ENG3_DATA_L0
	50204	     3618560		5misc4				MISC_5ENG4_DATA_L0
	50205	     3618560		5misc5				MISC_5ENG5_DATA_L0
	50206	     3618560		5misc6				MISC_5ENG6_DATA_L0
	50207	     3618560		5misc7				MISC_5ENG7_DATA_L0
	50208	     3618560		5misc8				MISC_5ENG8_DATA_L0
;;
;;
;;CCDM engineering telemetry: format id 5 - file definitions
;;
;;
	50301	     3618560		5ccdm1				CCDM_5ENG1_DATA_L0
	50302	     3618560		5ccdm2				CCDM_5ENG2_DATA_L0
	50303	     3618560		5ccdm3				CCDM_5ENG3_DATA_L0
	50304	     3618560		5ccdm4				CCDM_5ENG4_DATA_L0
	50305	     3618560		5ccdm5				CCDM_5ENG5_DATA_L0
	50307	     3618560		5ccdm7				CCDM_5ENG7_DATA_L0
	50308	     3618560		5ccdm8				CCDM_5ENG8_DATA_L0
	50310	     3618560		5ccdm10				CCDM_5ENG10_DATA_L0
	50311	     3618560		5ccdm11				CCDM_5ENG11_DATA_L0
	50312	     3618560		5ccdm12				CCDM_5ENG12_DATA_L0
	50313	     3618560		5ccdm13				CCDM_5ENG13_DATA_L0
;;
;;
;;CPE engineering telemetry: format id 5 - file definitions
;;
;;
	50401	     3618560		5cpe1				CPE_5ENG1_DATA_L0
;;
;;
;;EPHIN engineering telemetry: format id 5 - file definitions
;;
;;
	50501	     3618560		5ephin1				EPHIN_5ENG1_DATA_L0
	50502	     3618560		5ephin2				EPHIN_5ENG2_DATA_L0
;;
;;
;;EPS engineering telemetry: format id 5 - file definitions
;;
;;
	50601	     3618560		5eps1				EPS_5ENG1_DATA_L0
