"4RT594T",1,0.0,1.0,4,152.65654,-0.010746504,-0.010887349,0.000067705986,-0.0000001392582,,,,,;
"6ALPANG",1,0.0,1.0,9,-49.3390766,0.001740797902,4.215834775E-08,9.618412875E-12,-1.571572288E-15,1.760042016E-19,-1.122202398E-23,3.790767373E-28,-6.452594456E-33,4.394022233E-38;
"6BETANG",1,0.0,1.0,9,-50.5946972,0.001740140705,4.208373827E-08,9.628465554E-12,-1.572932628E-15,1.760666686E-19,-1.122015575E-23,3.788532883E-28,-6.4464883E-33,4.388474249E-38;
"AOALPANG",1,0.0,1.0,9,-50.01873285,0.001739300837,4.202023792E-08,9.617900394E-12,-1.570367949E-15,1.756637723E-19,-1.118788495E-23,3.775679639E-28,-6.421573874E-33,4.369576818E-38;
"AOBETANG",1,0.0,1.0,9,-50.16789839,0.001739575081,4.202728171E-08,9.631457701E-12,-1.573063077E-15,1.760037996E-19,-1.121133178E-23,3.784196473E-28,-6.437103687E-33,4.380850442E-38;
"ASPEFSW1B",1,0.0,1.0,9,-50.01873285,0.001739300837,4.202023792E-08,9.617900394E-12,-1.570367949E-15,1.756637723E-19,-1.118788495E-23,3.775679639E-28,-6.421573874E-33,4.369576818E-38;
"ASPEFSW2B",1,0.0,1.0,9,-49.3390766,0.001740797902,4.215834775E-08,9.618412875E-12,-1.571572288E-15,1.760042016E-19,-1.122202398E-23,3.790767373E-28,-6.452594456E-33,4.394022233E-38;
"ASPEFSW3B",1,0.0,1.0,9,-50.16789839,0.001739575081,4.202728171E-08,9.631457701E-12,-1.573063077E-15,1.760037996E-19,-1.121133178E-23,3.784196473E-28,-6.437103687E-33,4.380850442E-38;
"ASPEFSW4B",1,0.0,1.0,9,-50.5946972,0.001740140705,4.208373827E-08,9.628465554E-12,-1.572932628E-15,1.760666686E-19,-1.122015575E-23,3.788532883E-28,-6.4464883E-33,4.388474249E-38;
"OHRMGRD3",1,0.0,1.0,3,-2.93066,0.005811935,-0.0000001640022,4.256255E-12,,,,,,;
"OHRMGRD3",2,0.0,1.0,3,-2.925789,0.005806415,-0.0000001913333,2.38591E-11,,,,,,;
"OHRMGRD6",1,0.0,1.0,3,-2.937355,0.005829103,-0.0000002000555,2.761045E-11,,,,,,;
"OHRMGRD6",2,0.0,1.0,3,-2.924474,0.005804152,-0.0000001919479,2.389431E-11,,,,,,;
"OHRTHR02",1,0.0,1.0,3,59.88515,0.01918382,0.0000009319668,5.924641E-10,,,,,,;
"OHRTHR02",2,0.0,1.0,3,59.87903,0.019148,0.00000089713,0.00000000058369,,,,,,;
"OHRTHR03",1,0.0,1.0,3,59.82597,0.01920783,0.0000009065064,5.936031E-10,,,,,,;
"OHRTHR03",2,0.0,1.0,3,59.8663,0.01918871,0.0000009645124,5.623277E-10,,,,,,;
"OHRTHR04",1,0.0,1.0,3,59.88495,0.01920488,0.000000913779,5.820097E-10,,,,,,;
"OHRTHR04",2,0.0,1.0,3,59.86277,0.01918973,0.0000009645785,5.622472E-10,,,,,,;
"OHRTHR05",1,0.0,1.0,3,59.8478,0.0192767,0.0000008352723,6.223809E-10,,,,,,;
"OHRTHR05",2,0.0,1.0,3,59.85427,0.01922783,0.0000009106635,5.951611E-10,,,,,,;
"OHRTHR06",1,0.0,1.0,3,59.8588,0.01922008,0.0000009097362,5.813989E-10,,,,,,;
